country,countrycode,party,prtylab,prty,year,elcounter,votes,seats,newperc,newsuccess,performance,treat,trperf,dissolved,merged,duration,duration2,electparticipated,whyend,whyenddetail,assembly,Dur,PM,DurPM,Last,DurLast,ToG,PmLast,threshold,elcounter2,established,established2,established3,established4,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,meanthr,newperc1,newperc2,over,newsuccess2,newsuccess3,newsuccess4,newsuccess5,elcounter3,votes2,survival,surv2,surv3,surv4,surv5,alwaystakers,nevertakers,newvotes,newdown,min,max,possible,maxpot,actual,idl5,valid20,valid25,valid30,valid35,valid50,valid70,problems,perfsq,perfcb,perffrth,trperfsq,trperfcb,trperffrth,treated,cntr1,cntr2,cntr3,cntr4,cntr5,cntr6,cntr7,cntr8,cntr9,cntr10,cntr11,cntr12,cntr13,cntr14,cntr15,cntr16,cntr17,cntr18,cntr19,cntr20,cntr21,cntr22,cntr23,cntr24,cntr25,cntr26,cntr27,cntr28,cntr29,cntr30,cntr31,cntr32,cntr33,cntr34,cntr35,cntr36,cntr37,cntr38,newperc1plup20,newperc2plup20,validplup20,perfplaceboup20,newtrplaceboup20,perftrplaceboup20,newperc1plup25,newperc2plup25,validplup25,perfplaceboup25,newtrplaceboup25,perftrplaceboup25,newperc1plup30,newperc2plup30,validplup30,perfplaceboup30,newtrplaceboup30,perftrplaceboup30,newperc1plup35,newperc2plup35,validplup35,perfplaceboup35,newtrplaceboup35,perftrplaceboup35,newperc1pldw20,newperc2pldw20,validpldw20,perfplacebodw20,newtrplacebodw20,perftrplacebodw20,newperc1pldw25,newperc2pldw25,validpldw25,perfplacebodw25,newtrplacebodw25,perftrplacebodw25,newperc1pldw30,newperc2pldw30,validpldw30,perfplacebodw30,newtrplacebodw30,perftrplacebodw30,newperc1pldw35,newperc2pldw35,validpldw35,perfplacebodw35,newtrplacebodw35,perftrplacebodw35,parlpower,parl,lagnewperc,priorparl,priorparl2,priorvts,newsuccessall,thr1,thr2,thr3,thr4,thr5,thr6,thr7,thr8,thr9,thr10,thr11,thr12,thr13,thr14,thr15,parlpowertr,parlpowerperf,parpowerptrpref,validprg,esttr,estperf,estperftr,seatstr,seatsperf,seatstrpref,oldparty,stf,arm,rum,bul,cr,aus,latv,germ,uk,denm,rs,tk,hung,nor,gr,sw,is,slov,cz,alb,it,neth,cyp,lith,bol,peru,est,few20,few25,few30,few35,big,r35,el1,el2,el3,el4,el5,el6,el7,el8,el9,el10,el11,el12,el13,el14,el15,el16,el17,el18,el19,el20,validIK,validIKnew,validIKover,validIKh,newperc1pldwIKh,newperc2pldwIKh,validpldwIKh,perfplacebodwIKh,newtrplacebodwIKh,perftrplacebodwIKh,validIKoverN,validIKoverN_New,validIKoverN_NewHalf,validIKoverN_New_Pl,newperc1plupIK_Over,newperc2plupIK_Over,validIKoverNh,validIKnewN,validIKnewNh,validpldwIKov,perfplacebodwIK,newtrplacebodwIK,perftrplacebodwIK,perfplacebodwIK_2,newtrplacebodwIK_2,perftrplacebodwIK_2,perfplaceboupIK,newtrplaceboupIK,perftrplaceboupIK,perfplaceboupIK_2,newtrplaceboupIK_2,perftrplaceboupIK_2,newperc1plup50,newperc2plup50,validplup50,newperc1pldw50,newperc2pldw50,validpldw50,validpldwIK_gr,newperc1pldwIK_gr,newperc2pldwIK_gr,validplupIK_gr,newperc1plupIK_gr,newperc2plupIK_gr,validplupIK_gr_Over,newperc1plupIK_gr_Over,newperc2plupIK_gr_Over,validSuccessHalfPlUP,perfplaceboupIKhalf,newtrplaceboupIKhalf,validSuccessHalfPlDW,perfplacebodwIKhalf,newtrplacebodwIKhalf,validSuccessHalfPlUP_ov,perfplaceboupIKhalf_ov,newtrplaceboupIKhalf_ov,validSuccessHalfPlDW_ov,perfplacebodwIKhalf_ov,newtrplacebodwIKhalf_ov,oldsuccess,oldover,validtestIK,perftestIK,trtest,perftrtest,validtestIKup,perftestIKup,trtestup,perftrtestup,trpl,trplperf,newalw,validIKdur,elcounter5,validIKoverN_NewHalf_Pl_Below,perfplacebodwIKhalf_Over_New,newtrplacebodwIKhalf_Over_New,inter_over_new_dw_pl,validIKoverN_NewHalf_Pl_UP,perfplaceboupIKhalf_Over_New,newtrplaceboupIKhalf_Over_New,inter_over_new_up_pl,withingroupdown,withingrouptrdown,inter_withon_down,withingroupup,withingrouptrup,inter_withon_up,newalw2,idid3,newnew,new2
Moldova,20,PPCD,PPCD,6,1994,1,7.5,9,6.582713,,3.071933,1,3.071933,0,0,1,0.8571429,,,,104,,,,,,,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.51078,,6.582713,1,4.798066,5.324683,1.75539,1.334096,2,,0,1,1,1,1,0,0,,,1,7,7,7,7,6,0,0,0,0,0,0,0,9.436769,28.98912,89.05262,9.436769,28.98912,89.05262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.582713,0,2.369776,1,2.369776,,6.582713,0,2.194237,1,2.194237,,6.582713,0,2.018698,1,2.018698,,6.582713,0,1.84316,1,1.84316,,6.582713,0,3.774089,1,3.774089,,6.582713,0,3.949628,1,3.949628,,6.582713,0,4.125166,1,4.125166,,6.582713,0,4.300705,1,4.300705,0.0865385,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0865385,0.2658403,0.2658403,0,0,0,0,9,27.64739,27.64739,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.582713,0,4.25591,1,4.25591,0,0,0,1,,6.582713,0,0,0,0,4.071933,1,4.071933,5.071933,1,5.071933,2.071933,1,2.071933,1.071933,1,1.071933,,6.582713,1,,6.582713,0,0,,,1,,6.582713,1,,6.582713,0,1.846933,1,0,4.296933,1,0,1.711933,1,0,4.431932,1,,1,0,4.257713,1,4.257713,0,1.932713,1,4.257713,1,3.071933,1,0,1,0,4.267187,1,4.267187,0,1.702407,1,1.702407,5.163713,1,5.163713,7.810413,1,7.810413,1,1,6.825541,
Moldova,20,PPCD,PPCD,6,2001,3,8.2,11,4.798066,5.324683,1.287286,1,1.287286,0,0,1,0.8571429,,,,101,,,,,,,,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.51078,,4.798066,0,1.75539,1.334096,0.351078,,4,9.1,1,1,1,1,,0,0,9.1,,1,7,7,7,7,6,0,0,0,0,1,1,0,1.657105,2.133169,2.745998,1.657105,2.133169,2.745998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.798066,1,0.58513,1,0.58513,,4.798066,1,0.409591,1,0.409591,,4.798066,1,0.234052,1,0.234052,,4.798066,1,0.058513,1,0.058513,,4.798066,0,1.989442,1,1.989442,,4.798066,0,2.164981,1,2.164981,,4.798066,0,2.34052,1,2.34052,,4.798066,0,2.516059,1,2.516059,0.1089109,,,0,0,0,2.804723,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1089109,0.1401995,0.1401995,0,0,0,0,11,14.16015,14.16015,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1.757341,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,4.798066,0,2.471263,1,2.471263,1,1,0,1,4.798066,,1,1,0,0,2.287286,1,2.287286,3.287286,1,3.287286,0.287286,1,0.287286,-0.712714,0,0,4.798066,,1,,4.798066,0,0,,,1,4.798066,,1,4.798066,,1,0.062286,1,0,2.512286,1,1,-0.072714,0,0,2.647286,1,,1,0,2.473066,1,2.473066,1,0.1480661,1,2.473066,1,1.287286,1,1,3,0,2.48254,1,2.48254,1,-0.0822393,0,0,3.379066,1,3.379066,6.025766,1,6.025766,1,2,6.825541,-1.500858
Moldova,20,PPCD,PPCD,6,2005,4,9.1,11,5.324683,1.75539,1.813903,1,1.813903,0,0,1,0.8571429,,,,101,,,,,,,,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.51078,,5.324683,0,1.334096,0.351078,,,5,3,1,1,1,,,0,0,3,,1,7,7,7,7,6,0,0,0,0,0,1,0,3.290244,5.968184,10.82571,3.290244,5.968184,10.82571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.324683,0,1.111747,1,1.111747,,5.324683,0,0.9362081,1,0.9362081,,5.324683,1,0.7606691,1,0.7606691,,5.324683,1,0.58513,1,0.58513,,5.324683,0,2.516059,1,2.516059,,5.324683,0,2.691598,1,2.691598,,5.324683,0,2.867137,1,2.867137,,5.324683,0,3.042676,1,3.042676,0.1089109,11,4.798066,1,1,1,1.146855,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1089109,0.1975538,0.1975538,0,0,0,0,11,19.95293,19.95293,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1.811953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,5.324683,0,2.99788,1,2.99788,1,1,0,1,5.324683,,0,1,0,0,2.813903,1,2.813903,3.813903,1,3.813903,0.8139031,1,0.8139031,-0.1860969,0,0,,5.324683,1,,5.324683,0,0,,,1,5.324683,,1,5.324683,,1,0.5889031,1,0,3.038903,1,1,0.4539031,1,0,3.173903,1,4.798066,0,0,2.999683,1,2.999683,1,0.6746832,1,2.999683,1,1.813903,1,1,4,0,3.009157,1,3.009157,1,0.4443777,1,0.4443777,3.905683,1,3.905683,6.552383,1,6.552383,1,3,6.825541,-5.070151
Moldova,20,PPCD,PPCD,6,2009.1,5,3,0,1.75539,1.334096,-1.75539,0,0,0,0,1,0.8571429,,,,101,,,,,,,,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.51078,1.75539,,0,0.351078,,,,6,1.9,1,1,,,,0,0,1.9,,1,7,7,7,7,6,0,0,0,0,1,1,0,3.081394,-5.409049,9.49499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75539,,0,-2.457546,0,0,1.75539,,0,-2.633085,0,0,1.75539,,0,-2.808624,0,0,1.75539,,0,-2.984163,0,0,1.75539,,0,-1.053234,0,0,1.75539,,1,-0.877695,0,0,1.75539,,1,-0.702156,0,0,1.75539,,1,-0.526617,0,0,0,11,5.324683,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,-2.233246,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.75539,,1,-0.5714129,0,0,1,1,0,0,,,0,1,0,1,-0.75539,0,0,0.24461,1,0.24461,-2.75539,0,0,-3.75539,0,0,,,0,,1.75539,1,1,,1.75539,0,1.75539,,0,1.75539,,0,-2.98039,0,1,-0.53039,0,0,-3.11539,0,1,-0.39539,0,5.324683,0,1,-0.5696099,0,0,0,-2.89461,0,0,0,0,0,1,5,1,-0.5601361,0,0,0,-3.124915,0,0,0.33639,0,0,2.98309,0,0,0,4,6.825541,-5.491445
Moldova,20,PPCD,PPCD,6,2009.2,6,1.9,0,1.334096,0.351078,-2.176684,0,0,0,0,1,0.8571429,,,,101,,,,,,,,5,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.51078,1.334096,,0,,,,,7,0.5,1,,,,,0,0,0.5,,1,7,7,7,7,6,0,0,0,0,0,1,0,4.737952,-10.31302,22.44819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.334096,,0,-2.87884,0,0,1.334096,,0,-3.054379,0,0,1.334096,,0,-3.229918,0,0,1.334096,,0,-3.405457,0,0,1.334096,,0,-1.474528,0,0,1.334096,,0,-1.298989,0,0,1.334096,,0,-1.12345,0,0,1.334096,,1,-0.9479106,0,0,0,0,1.75539,1,0,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,-3.216265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.334096,,1,-0.9927065,0,0,1,1,0,0,,,0,1,0,1,-1.176684,0,0,-0.1766837,0,0,-3.176684,0,0,-4.176683,0,0,,,0,1.334096,,1,1,,1.334096,0,1.334096,,0,1.334096,,0,-3.401684,0,1,-0.9516836,0,0,-3.536684,0,1,-0.8166837,0,1.75539,0,1,-0.9909036,0,0,0,-3.315904,0,0,0,0,0,0,6,1,-0.9814298,0,0,0,-3.546209,0,0,-0.0849036,0,0,2.561796,0,0,0,5,6.825541,-6.474463
Moldova,20,PPCD,PPCD,6,2010,7,0.5,0,0.351078,,-3.159702,0,0,0,0,1,0.8571429,,,,101,,,,,,,,5,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.51078,0.351078,,1,,,,,,,,,,,,0,0,,,1,7,7,7,7,6,0,0,0,0,0,0,0,9.983717,-31.54557,99.67461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351078,,0,-3.861858,0,0,0.351078,,0,-4.037397,0,0,0.351078,,0,-4.212936,0,0,0.351078,,0,-4.388475,0,0,0.351078,,0,-2.457546,0,0,0.351078,,0,-2.282007,0,0,0.351078,,0,-2.106468,0,0,0.351078,,0,-1.930929,0,0,0,0,1.334096,1,0,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351078,,0,-1.975725,0,0,0,0,0,0,,,0,0,0,1,-2.159702,0,0,-1.159702,0,0,-4.159702,0,0,-5.159702,0,0,,,0,0.351078,,1,1,0.351078,,0,0.351078,,0,0.351078,,0,-4.384702,0,0,-1.934702,0,0,-4.519702,0,0,-1.799702,0,1.334096,0,0,-1.973922,0,0,0,-4.298922,0,0,0,0,0,0,7,0,-1.964448,0,0,0,-4.529227,0,0,-1.067922,0,0,1.578778,0,0,0,6,6.825541,
Moldova,20,PRM,PRM,18,1994,1,0.9,0,0.7899255,,-2.720855,0,0,0,0,0.1428571,0.1428571,,,,104,,,,,,,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.51078,0.7899255,,1,,,,,2,,0,0,0,0,0,0,0,,,1,7,7,1,1,1,0,0,0,0,0,0,0,7.403049,-20.14262,54.80514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7899255,,0,-3.423011,0,0,0.7899255,,0,-3.59855,0,0,0.7899255,,0,-3.774089,0,0,0.7899255,,0,-3.949628,0,0,0.7899255,,0,-2.018698,0,0,0.7899255,,0,-1.84316,0,0,0.7899255,,0,-1.667621,0,0,0.7899255,,0,-1.492082,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7899255,,0,-1.536877,0,0,0,0,0,0,,,0,0,0,1,-1.720855,0,0,-0.7208546,0,0,-3.720855,0,0,-4.720855,0,0,,,0,0.7899255,,1,1,0.7899255,,0,0.7899255,,0,0.7899255,,0,-3.945855,0,0,-1.495855,0,0,-4.080854,0,0,-1.360855,0,,1,0,-1.535074,0,0,0,-3.860075,0,0,0,0,0,0,1,0,-1.525601,0,0,0,-4.09038,0,0,-0.6290745,0,0,2.017626,0,0,0,1,6.825541,
Moldova,20,PRM (eco),PRM (eco),19,1994,1,0.4,0,0.351078,,-3.159702,0,0,0,0,1,0.4285714,,,,104,,,,,,,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.51078,0.351078,,1,,,,0.2808624,2,,0,0,0,0,1,0,0,,,1,7,7,7,7,3,0,0,0,0,0,0,0,9.983717,-31.54557,99.67461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351078,,0,-3.861858,0,0,0.351078,,0,-4.037397,0,0,0.351078,,0,-4.212936,0,0,0.351078,,0,-4.388475,0,0,0.351078,,0,-2.457546,0,0,0.351078,,0,-2.282007,0,0,0.351078,,0,-2.106468,0,0,0.351078,,0,-1.930929,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351078,,0,-1.975725,0,0,0,0,0,0,,,0,0,0,1,-2.159702,0,0,-1.159702,0,0,-4.159702,0,0,-5.159702,0,0,,,0,0.351078,,1,1,0.351078,,0,0.351078,,0,0.351078,,0,-4.384702,0,0,-1.934702,0,0,-4.519702,0,0,-1.799702,0,,1,0,-1.973922,0,0,0,-4.298922,0,0,0,0,0,0,1,0,-1.964448,0,0,0,-4.529227,0,0,-1.067922,0,0,1.578778,0,0,0,1,6.825541,
Moldova,20,PRM (eco),PRM (eco),19,2009.2,6,0.4,0,0.2808624,0.0702156,-3.229918,0,0,0,0,1,0.4285714,,,,101,,,,,,,,5,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.51078,0.2808624,,0,,,,,7,0.1,1,,,,,0,0,0.1,,1,7,7,7,7,3,0,0,0,0,0,0,0,10.43237,-33.69569,108.8343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2808624,,0,-3.932074,0,0,0.2808624,,0,-4.107613,0,0,0.2808624,,0,-4.283152,0,0,0.2808624,,0,-4.458691,0,0,0.2808624,,0,-2.527762,0,0,0.2808624,,0,-2.352223,0,0,0.2808624,,0,-2.176684,0,0,0.2808624,,0,-2.001145,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,-3.497127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2808624,,0,-2.04594,0,0,0,0,0,0,,,0,0,0,1,-2.229918,0,0,-1.229918,0,0,-4.229918,0,0,-5.229918,0,0,,,0,0.2808624,,1,1,0.2808624,,0,0.2808624,,0,0.2808624,,0,-4.454918,0,0,-2.004918,0,0,-4.589918,0,0,-1.869918,0,,1,0,-2.044137,0,0,0,-4.369138,0,0,0,0,0,0,6,0,-2.034664,0,0,0,-4.599443,0,0,-1.138138,0,0,1.508562,0,0,0,2,6.825541,-6.755326
Moldova,20,PRM (eco),PRM (eco),19,2010,7,0.1,0,0.0702156,,-3.440564,0,0,0,0,1,0.4285714,,,,101,,,,,,,,5,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.51078,0.0702156,,1,,,,,,,,,,,,0,0,,,1,7,7,7,7,3,0,0,0,0,0,0,0,11.83748,-40.72762,140.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702156,,0,-4.142721,0,0,0.0702156,,0,-4.31826,0,0,0.0702156,,0,-4.493799,0,0,0.0702156,,0,-4.669338,0,0,0.0702156,,0,-2.738409,0,0,0.0702156,,0,-2.56287,0,0,0.0702156,,0,-2.387331,0,0,0.0702156,,0,-2.211792,0,0,0,0,0.2808624,1,0,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702156,,0,-2.256587,0,0,0,0,0,0,,,0,0,0,1,-2.440564,0,0,-1.440565,0,0,-4.440565,0,0,-5.440565,0,0,,,0,0.0702156,,1,1,0.0702156,,0,0.0702156,,0,0.0702156,,0,-4.665565,0,0,-2.215564,0,0,-4.800564,0,0,-2.080564,0,0.2808624,0,0,-2.254784,0,0,0,-4.579784,0,0,0,0,0,0,7,0,-2.245311,0,0,0,-4.81009,0,0,-1.348784,0,0,1.297916,0,0,0,3,6.825541,
Moldova,20,Party of Economic and Social Justice,Party of Economic and Social Justice,23,1998,2,1.9,0,1.667621,,-1.84316,0,0,0,0,0.5,0.3333333,,,,101,,,,,,,,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.51078,1.667621,,1,0.9947211,,,,3,,0,1,0,0,0,0,0,,,2,7,6,4,3,2,0,0,0,0,0,1,0,3.397237,-6.26165,11.54122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667621,,0,-2.545316,0,0,1.667621,,0,-2.720855,0,0,1.667621,,0,-2.896394,0,0,1.667621,,0,-3.071933,0,0,1.667621,,0,-1.141003,0,0,1.667621,,0,-0.9654645,0,0,1.667621,,1,-0.7899255,0,0,1.667621,,1,-0.6143865,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.667621,,1,-0.6591824,0,0,1,1,0,0,,,0,1,0,1,-0.8431596,0,0,0.1568404,1,0.1568404,-2.84316,0,0,-3.84316,0,0,,,0,1.667621,,1,1,,1.667621,0,1.667621,,0,1.667621,,0,-3.06816,0,1,-0.6181595,0,0,-3.20316,0,1,-0.4831595,0,,1,1,-0.6573794,0,0,0,-2.982379,0,0,0,0,0,1,2,1,-0.6479056,0,0,0,-3.212685,0,0,0.2486205,0,0,2.895321,0,0,0,1,6.825541,
Moldova,20,Party of Economic and Social Justice,Party of Economic and Social Justice,23,2005,4,1.7,0,0.9947211,,-2.516059,0,0,0,0,0.5,0.3333333,,,,101,,,,,,,,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.51078,0.9947211,,1,,,,,5,,0,0,0,,,0,0,,,2,7,6,4,3,2,0,0,0,0,0,0,0,6.330553,-15.92804,40.07589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9947211,,0,-3.218215,0,0,0.9947211,,0,-3.393754,0,0,0.9947211,,0,-3.569293,0,0,0.9947211,,0,-3.744832,0,0,0.9947211,,0,-1.813903,0,0,0.9947211,,0,-1.638364,0,0,0.9947211,,0,-1.462825,0,0,0.9947211,,0,-1.287286,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9947211,,0,-1.332082,0,0,1,0,0,0,,,0,0,0,1,-1.516059,0,0,-0.516059,0,0,-3.516059,0,0,-4.516059,0,0,,,0,0.9947211,,1,1,0.9947211,,0,0.9947211,,0,0.9947211,,0,-3.741059,0,0,-1.291059,0,0,-3.876059,0,1,-1.156059,0,,1,0,-1.330279,0,0,0,-3.655279,0,0,0,0,0,0,4,0,-1.320805,0,0,0,-3.885584,0,0,-0.4242789,0,0,2.222421,0,0,0,2,6.825541,
Moldova,20,Party of Socialists,Party of Socialists,25,1998,2,0.6,0,0.5266171,,-2.984163,0,0,0,0,0.1666667,0.1666667,,,,101,,,,,,,,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.51078,0.5266171,,1,,,,,3,,0,0,0,0,0,0,0,,,2,7,6,2,1,1,0,0,0,0,0,0,0,8.905229,-26.57466,79.30311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5266171,,0,-3.686319,0,0,0.5266171,,0,-3.861858,0,0,0.5266171,,0,-4.037397,0,0,0.5266171,,0,-4.212936,0,0,0.5266171,,0,-2.282007,0,0,0.5266171,,0,-2.106468,0,0,0.5266171,,0,-1.930929,0,0,0.5266171,,0,-1.75539,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5266171,,0,-1.800186,0,0,0,0,0,0,,,0,0,0,1,-1.984163,0,0,-0.984163,0,0,-3.984163,0,0,-4.984163,0,0,,,0,0.5266171,,1,1,0.5266171,,0,0.5266171,,0,0.5266171,,0,-4.209163,0,0,-1.759163,0,0,-4.344163,0,0,-1.624163,0,,1,0,-1.798383,0,0,0,-4.123383,0,0,0,0,0,0,2,0,-1.788909,0,0,0,-4.353688,0,0,-0.892383,0,0,1.754317,0,0,0,1,6.825541,
